,birth_order,birth_sex,mother_age,birth_count,country,time
604,7胎,男,20～24歲,0,桃園市,106
605,7胎,男,25～29歲,2,桃園市,106
606,7胎,男,30～34歲,1,桃園市,106
607,7胎,男,35～39歲,2,桃園市,106
608,7胎,男,40～44歲,1,桃園市,106
609,7胎,男,45～49歲,0,桃園市,106
610,7胎,男,50歲以上,0,桃園市,106
611,7胎,男,未滿15歲,0,桃園市,106
612,8胎,女,15～19歲,0,桃園市,106
613,8胎,女,20～24歲,0,桃園市,106
614,8胎,女,25～29歲,0,桃園市,106
615,8胎,女,30～34歲,0,桃園市,106
616,8胎,女,35～39歲,0,桃園市,106
617,8胎,女,40～44歲,1,桃園市,106
618,8胎,女,45～49歲,0,桃園市,106
619,8胎,女,50歲以上,0,桃園市,106
620,8胎,女,未滿15歲,0,桃園市,106
621,8胎,男,15～19歲,0,桃園市,106
622,8胎,男,20～24歲,0,桃園市,106
623,8胎,男,25～29歲,0,桃園市,106
624,8胎,男,30～34歲,2,桃園市,106
625,8胎,男,35～39歲,1,桃園市,106
626,8胎,男,40～44歲,1,桃園市,106
627,8胎,男,45～49歲,0,桃園市,106
628,8胎,男,50歲以上,0,桃園市,106
629,8胎,男,未滿15歲,0,桃園市,106
630,9胎以上,女,15～19歲,0,桃園市,106
631,9胎以上,女,20～24歲,0,桃園市,106
632,9胎以上,女,25～29歲,1,桃園市,106
633,9胎以上,女,30～34歲,0,桃園市,106
634,9胎以上,女,35～39歲,3,桃園市,106
635,9胎以上,女,40～44歲,0,桃園市,106
636,9胎以上,女,45～49歲,0,桃園市,106
637,9胎以上,女,50歲以上,0,桃園市,106
638,9胎以上,女,未滿15歲,0,桃園市,106
639,9胎以上,男,15～19歲,0,桃園市,106
640,9胎以上,男,20～24歲,0,桃園市,106
641,9胎以上,男,25～29歲,0,桃園市,106
642,9胎以上,男,30～34歲,0,桃園市,106
643,9胎以上,男,35～39歲,0,桃園市,106
644,9胎以上,男,40～44歲,0,桃園市,106
645,9胎以上,男,45～49歲,0,桃園市,106
646,9胎以上,男,50歲以上,0,桃園市,106
647,9胎以上,男,未滿15歲,0,桃園市,106
648,1胎,女,15～19歲,19,新竹市,106
649,1胎,女,20～24歲,97,新竹市,106
650,1胎,女,25～29歲,260,新竹市,106
651,1胎,女,30～34歲,411,新竹市,106
652,1胎,女,35～39歲,186,新竹市,106
653,1胎,女,40～44歲,32,新竹市,106
654,1胎,女,45～49歲,2,新竹市,106
655,1胎,女,50歲以上,0,新竹市,106
656,1胎,女,未滿15歲,0,新竹市,106
657,1胎,男,15～19歲,25,新竹市,106
658,1胎,男,20～24歲,82,新竹市,106
659,1胎,男,25～29歲,289,新竹市,106
660,1胎,男,30～34歲,388,新竹市,106
661,1胎,男,35～39歲,210,新竹市,106
662,1胎,男,40～44歲,33,新竹市,106
663,1胎,男,45～49歲,4,新竹市,106
664,1胎,男,50歲以上,3,新竹市,106
665,1胎,男,未滿15歲,0,新竹市,106
666,2胎,女,15～19歲,2,新竹市,106
667,2胎,女,20～24歲,26,新竹市,106
668,2胎,女,25～29歲,130,新竹市,106
669,2胎,女,30～34歲,370,新竹市,106
670,2胎,女,35～39歲,261,新竹市,106
671,2胎,女,40～44歲,46,新竹市,106
672,2胎,女,45～49歲,3,新竹市,106
673,2胎,女,50歲以上,0,新竹市,106
674,2胎,女,未滿15歲,0,新竹市,106
675,2胎,男,15～19歲,3,新竹市,106
676,2胎,男,20～24歲,34,新竹市,106
677,2胎,男,25～29歲,143,新竹市,106
678,2胎,男,30～34歲,382,新竹市,106
679,2胎,男,35～39歲,283,新竹市,106
680,2胎,男,40～44歲,47,新竹市,106
681,2胎,男,45～49歲,2,新竹市,106
682,2胎,男,50歲以上,2,新竹市,106
683,2胎,男,未滿15歲,0,新竹市,106
684,3胎,女,15～19歲,0,新竹市,106
685,3胎,女,20～24歲,2,新竹市,106
686,3胎,女,25～29歲,20,新竹市,106
687,3胎,女,30～34歲,71,新竹市,106
688,3胎,女,35～39歲,67,新竹市,106
689,3胎,女,40～44歲,20,新竹市,106
690,3胎,女,45～49歲,1,新竹市,106
691,3胎,女,50歲以上,0,新竹市,106
692,3胎,女,未滿15歲,0,新竹市,106
693,3胎,男,15～19歲,0,新竹市,106
694,3胎,男,20～24歲,6,新竹市,106
695,3胎,男,25～29歲,28,新竹市,106
696,3胎,男,30～34歲,70,新竹市,106
697,3胎,男,35～39歲,104,新竹市,106
698,3胎,男,40～44歲,19,新竹市,106
699,3胎,男,45～49歲,0,新竹市,106
700,3胎,男,50歲以上,0,新竹市,106
701,3胎,男,未滿15歲,0,新竹市,106
702,4胎,女,15～19歲,0,新竹市,106
703,4胎,女,20～24歲,0,新竹市,106
704,4胎,女,25～29歲,3,新竹市,106
705,4胎,女,30～34歲,14,新竹市,106
706,4胎,女,35～39歲,17,新竹市,106
707,4胎,女,40～44歲,2,新竹市,106
708,4胎,女,45～49歲,0,新竹市,106
709,4胎,女,50歲以上,0,新竹市,106
710,4胎,女,未滿15歲,0,新竹市,106
711,4胎,男,15～19歲,0,新竹市,106
712,4胎,男,20～24歲,1,新竹市,106
713,4胎,男,25～29歲,4,新竹市,106
714,4胎,男,30～34歲,10,新竹市,106
715,4胎,男,35～39歲,24,新竹市,106
716,4胎,男,40～44歲,6,新竹市,106
717,4胎,男,45～49歲,0,新竹市,106
718,4胎,男,50歲以上,0,新竹市,106
719,4胎,男,未滿15歲,0,新竹市,106
720,5胎,女,15～19歲,0,新竹市,106
721,5胎,女,20～24歲,0,新竹市,106
722,5胎,女,25～29歲,1,新竹市,106
723,5胎,女,30～34歲,2,新竹市,106
724,5胎,女,35～39歲,5,新竹市,106
725,5胎,女,40～44歲,0,新竹市,106
726,5胎,女,45～49歲,0,新竹市,106
727,5胎,女,50歲以上,0,新竹市,106
728,5胎,女,未滿15歲,0,新竹市,106
729,5胎,男,15～19歲,0,新竹市,106
730,5胎,男,20～24歲,0,新竹市,106
731,5胎,男,25～29歲,0,新竹市,106
732,5胎,男,30～34歲,5,新竹市,106
733,5胎,男,35～39歲,5,新竹市,106
734,5胎,男,40～44歲,2,新竹市,106
735,5胎,男,45～49歲,0,新竹市,106
736,5胎,男,50歲以上,0,新竹市,106
737,5胎,男,未滿15歲,0,新竹市,106
738,6胎,女,15～19歲,0,新竹市,106
739,6胎,女,20～24歲,0,新竹市,106
740,6胎,女,25～29歲,0,新竹市,106
741,6胎,女,30～34歲,1,新竹市,106
742,6胎,女,35～39歲,1,新竹市,106
743,6胎,女,40～44歲,0,新竹市,106
744,6胎,女,45～49歲,0,新竹市,106
745,6胎,女,50歲以上,0,新竹市,106
746,6胎,女,未滿15歲,0,新竹市,106
747,6胎,男,15～19歲,0,新竹市,106
748,6胎,男,20～24歲,0,新竹市,106
749,6胎,男,25～29歲,0,新竹市,106
750,6胎,男,30～34歲,0,新竹市,106
751,6胎,男,35～39歲,0,新竹市,106
752,6胎,男,40～44歲,0,新竹市,106
753,6胎,男,45～49歲,0,新竹市,106
754,6胎,男,50歲以上,0,新竹市,106
755,6胎,男,未滿15歲,0,新竹市,106
756,7胎,女,15～19歲,0,新竹市,106
757,7胎,女,20～24歲,0,新竹市,106
758,7胎,女,25～29歲,0,新竹市,106
759,7胎,女,30～34歲,0,新竹市,106
760,7胎,女,35～39歲,0,新竹市,106
761,7胎,女,40～44歲,0,新竹市,106
762,7胎,女,45～49歲,0,新竹市,106
763,7胎,女,50歲以上,0,新竹市,106
764,7胎,女,未滿15歲,0,新竹市,106
765,7胎,男,15～19歲,0,新竹市,106
766,7胎,男,20～24歲,0,新竹市,106
767,7胎,男,25～29歲,0,新竹市,106
768,7胎,男,30～34歲,0,新竹市,106
769,7胎,男,35～39歲,1,新竹市,106
770,7胎,男,40～44歲,0,新竹市,106
771,7胎,男,45～49歲,0,新竹市,106
772,7胎,男,50歲以上,0,新竹市,106
773,7胎,男,未滿15歲,0,新竹市,106
774,8胎,女,15～19歲,0,新竹市,106
775,8胎,女,20～24歲,0,新竹市,106
776,8胎,女,25～29歲,0,新竹市,106
777,8胎,女,30～34歲,0,新竹市,106
778,8胎,女,35～39歲,0,新竹市,106
779,8胎,女,40～44歲,0,新竹市,106
780,8胎,女,45～49歲,0,新竹市,106
781,8胎,女,50歲以上,0,新竹市,106
782,8胎,女,未滿15歲,0,新竹市,106
783,8胎,男,15～19歲,0,新竹市,106
784,8胎,男,20～24歲,0,新竹市,106
785,8胎,男,25～29歲,0,新竹市,106
786,8胎,男,30～34歲,0,新竹市,106
787,8胎,男,35～39歲,0,新竹市,106
788,8胎,男,40～44歲,0,新竹市,106
789,8胎,男,45～49歲,0,新竹市,106
790,8胎,男,50歲以上,0,新竹市,106
791,8胎,男,未滿15歲,0,新竹市,106
792,9胎以上,女,15～19歲,0,新竹市,106
793,9胎以上,女,20～24歲,0,新竹市,106
794,9胎以上,女,25～29歲,0,新竹市,106
795,9胎以上,女,30～34歲,0,新竹市,106
796,9胎以上,女,35～39歲,0,新竹市,106
797,9胎以上,女,40～44歲,0,新竹市,106
798,9胎以上,女,45～49歲,0,新竹市,106
799,9胎以上,女,50歲以上,0,新竹市,106
800,9胎以上,女,未滿15歲,0,新竹市,106
801,9胎以上,男,15～19歲,0,新竹市,106
802,9胎以上,男,20～24歲,0,新竹市,106
803,9胎以上,男,25～29歲,0,新竹市,106
804,9胎以上,男,30～34歲,0,新竹市,106
805,9胎以上,男,35～39歲,0,新竹市,106
806,9胎以上,男,40～44歲,0,新竹市,106
807,9胎以上,男,45～49歲,0,新竹市,106
808,9胎以上,男,50歲以上,0,新竹市,106
809,9胎以上,男,未滿15歲,0,新竹市,106
810,1胎,女,15～19歲,37,新竹縣,106
811,1胎,女,20～24歲,147,新竹縣,106
812,1胎,女,25～29歲,339,新竹縣,106
813,1胎,女,30～34歲,381,新竹縣,106
814,1胎,女,35～39歲,191,新竹縣,106
815,1胎,女,40～44歲,29,新竹縣,106
816,1胎,女,45～49歲,0,新竹縣,106
817,1胎,女,50歲以上,0,新竹縣,106
818,1胎,女,未滿15歲,0,新竹縣,106
819,1胎,男,15～19歲,52,新竹縣,106
820,1胎,男,20～24歲,155,新竹縣,106
821,1胎,男,25～29歲,364,新竹縣,106
822,1胎,男,30～34歲,457,新竹縣,106
823,1胎,男,35～39歲,232,新竹縣,106
824,1胎,男,40～44歲,26,新竹縣,106
825,1胎,男,45～49歲,0,新竹縣,106
826,1胎,男,50歲以上,0,新竹縣,106
827,1胎,男,未滿15歲,1,新竹縣,106
828,2胎,女,15～19歲,5,新竹縣,106
829,2胎,女,20～24歲,63,新竹縣,106
830,2胎,女,25～29歲,157,新竹縣,106
831,2胎,女,30～34歲,389,新竹縣,106
832,2胎,女,35～39歲,263,新竹縣,106
833,2胎,女,40～44歲,45,新竹縣,106
834,2胎,女,45～49歲,1,新竹縣,106
835,2胎,女,50歲以上,0,新竹縣,106
836,2胎,女,未滿15歲,0,新竹縣,106
837,2胎,男,15～19歲,7,新竹縣,106
838,2胎,男,20～24歲,66,新竹縣,106
839,2胎,男,25～29歲,185,新竹縣,106
840,2胎,男,30～34歲,397,新竹縣,106
841,2胎,男,35～39歲,289,新竹縣,106
842,2胎,男,40～44歲,39,新竹縣,106
843,2胎,男,45～49歲,4,新竹縣,106
844,2胎,男,50歲以上,0,新竹縣,106
845,2胎,男,未滿15歲,0,新竹縣,106
846,3胎,女,15～19歲,0,新竹縣,106
847,3胎,女,20～24歲,7,新竹縣,106
848,3胎,女,25～29歲,41,新竹縣,106
849,3胎,女,30～34歲,79,新竹縣,106
850,3胎,女,35～39歲,65,新竹縣,106
851,3胎,女,40～44歲,18,新竹縣,106
852,3胎,女,45～49歲,1,新竹縣,106
853,3胎,女,50歲以上,0,新竹縣,106
854,3胎,女,未滿15歲,0,新竹縣,106
855,3胎,男,15～19歲,1,新竹縣,106
856,3胎,男,20～24歲,16,新竹縣,106
857,3胎,男,25～29歲,39,新竹縣,106
858,3胎,男,30～34歲,67,新竹縣,106
859,3胎,男,35～39歲,102,新竹縣,106
860,3胎,男,40～44歲,18,新竹縣,106
861,3胎,男,45～49歲,0,新竹縣,106
862,3胎,男,50歲以上,0,新竹縣,106
863,3胎,男,未滿15歲,0,新竹縣,106
864,4胎,女,15～19歲,0,新竹縣,106
865,4胎,女,20～24歲,4,新竹縣,106
866,4胎,女,25～29歲,11,新竹縣,106
867,4胎,女,30～34歲,15,新竹縣,106
868,4胎,女,35～39歲,22,新竹縣,106
869,4胎,女,40～44歲,5,新竹縣,106
870,4胎,女,45～49歲,0,新竹縣,106
871,4胎,女,50歲以上,0,新竹縣,106
872,4胎,女,未滿15歲,0,新竹縣,106
873,4胎,男,15～19歲,0,新竹縣,106
874,4胎,男,20～24歲,4,新竹縣,106
875,4胎,男,25～29歲,10,新竹縣,106
876,4胎,男,30～34歲,19,新竹縣,106
877,4胎,男,35～39歲,16,新竹縣,106
878,4胎,男,40～44歲,7,新竹縣,106
879,4胎,男,45～49歲,0,新竹縣,106
880,4胎,男,50歲以上,0,新竹縣,106
881,4胎,男,未滿15歲,0,新竹縣,106
882,5胎,女,15～19歲,0,新竹縣,106
883,5胎,女,20～24歲,0,新竹縣,106
884,5胎,女,25～29歲,6,新竹縣,106
885,5胎,女,30～34歲,11,新竹縣,106
886,5胎,女,35～39歲,5,新竹縣,106
887,5胎,女,40～44歲,5,新竹縣,106
888,5胎,女,45～49歲,2,新竹縣,106
889,5胎,女,50歲以上,0,新竹縣,106
890,5胎,女,未滿15歲,0,新竹縣,106
891,5胎,男,15～19歲,0,新竹縣,106
892,5胎,男,20～24歲,0,新竹縣,106
893,5胎,男,25～29歲,2,新竹縣,106
894,5胎,男,30～34歲,6,新竹縣,106
895,5胎,男,35～39歲,6,新竹縣,106
896,5胎,男,40～44歲,0,新竹縣,106
897,5胎,男,45～49歲,0,新竹縣,106
898,5胎,男,50歲以上,0,新竹縣,106
899,5胎,男,未滿15歲,0,新竹縣,106
900,6胎,女,15～19歲,0,新竹縣,106
901,6胎,女,20～24歲,1,新竹縣,106
902,6胎,女,25～29歲,2,新竹縣,106
903,6胎,女,30～34歲,2,新竹縣,106
904,6胎,女,35～39歲,3,新竹縣,106
905,6胎,女,40～44歲,1,新竹縣,106
906,6胎,女,45～49歲,0,新竹縣,106
907,6胎,女,50歲以上,0,新竹縣,106
908,6胎,女,未滿15歲,0,新竹縣,106
909,6胎,男,15～19歲,0,新竹縣,106
910,6胎,男,20～24歲,0,新竹縣,106
911,6胎,男,25～29歲,1,新竹縣,106
912,6胎,男,30～34歲,2,新竹縣,106
913,6胎,男,35～39歲,1,新竹縣,106
914,6胎,男,40～44歲,1,新竹縣,106
915,6胎,男,45～49歲,0,新竹縣,106
916,6胎,男,50歲以上,0,新竹縣,106
917,6胎,男,未滿15歲,0,新竹縣,106
918,7胎,女,15～19歲,0,新竹縣,106
919,7胎,女,20～24歲,0,新竹縣,106
920,7胎,女,25～29歲,0,新竹縣,106
921,7胎,女,30～34歲,2,新竹縣,106
922,7胎,女,35～39歲,0,新竹縣,106
923,7胎,女,40～44歲,0,新竹縣,106
924,7胎,女,45～49歲,0,新竹縣,106
925,7胎,女,50歲以上,0,新竹縣,106
926,7胎,女,未滿15歲,0,新竹縣,106
927,7胎,男,15～19歲,0,新竹縣,106
928,7胎,男,20～24歲,0,新竹縣,106
929,7胎,男,25～29歲,1,新竹縣,106
930,7胎,男,30～34歲,0,新竹縣,106
931,7胎,男,35～39歲,1,新竹縣,106
932,7胎,男,40～44歲,0,新竹縣,106
933,7胎,男,45～49歲,0,新竹縣,106
934,7胎,男,50歲以上,0,新竹縣,106
935,7胎,男,未滿15歲,0,新竹縣,106
936,8胎,女,15～19歲,0,新竹縣,106
937,8胎,女,20～24歲,0,新竹縣,106
938,8胎,女,25～29歲,0,新竹縣,106
939,8胎,女,30～34歲,0,新竹縣,106
940,8胎,女,35～39歲,0,新竹縣,106
941,8胎,女,40～44歲,1,新竹縣,106
942,8胎,女,45～49歲,0,新竹縣,106
943,8胎,女,50歲以上,0,新竹縣,106
944,8胎,女,未滿15歲,0,新竹縣,106
945,8胎,男,15～19歲,0,新竹縣,106
946,8胎,男,20～24歲,0,新竹縣,106
947,8胎,男,25～29歲,0,新竹縣,106
948,8胎,男,30～34歲,0,新竹縣,106
949,8胎,男,35～39歲,0,新竹縣,106
950,8胎,男,40～44歲,1,新竹縣,106
951,8胎,男,45～49歲,0,新竹縣,106
952,8胎,男,50歲以上,0,新竹縣,106
953,8胎,男,未滿15歲,0,新竹縣,106
954,9胎以上,女,15～19歲,0,新竹縣,106
955,9胎以上,女,20～24歲,0,新竹縣,106
956,9胎以上,女,25～29歲,0,新竹縣,106
957,9胎以上,女,30～34歲,0,新竹縣,106
958,9胎以上,女,35～39歲,0,新竹縣,106
959,9胎以上,女,40～44歲,0,新竹縣,106
960,9胎以上,女,45～49歲,0,新竹縣,106
961,9胎以上,女,50歲以上,0,新竹縣,106
962,9胎以上,女,未滿15歲,0,新竹縣,106
963,9胎以上,男,15～19歲,0,新竹縣,106
964,9胎以上,男,20～24歲,0,新竹縣,106
965,9胎以上,男,25～29歲,0,新竹縣,106
966,9胎以上,男,30～34歲,1,新竹縣,106
967,9胎以上,男,35～39歲,0,新竹縣,106
968,9胎以上,男,40～44歲,1,新竹縣,106
969,9胎以上,男,45～49歲,0,新竹縣,106
970,9胎以上,男,50歲以上,0,新竹縣,106
971,9胎以上,男,未滿15歲,0,新竹縣,106
972,1胎,女,15～19歲,30,苗栗縣,106
973,1胎,女,20～24歲,145,苗栗縣,106
974,1胎,女,25～29歲,299,苗栗縣,106
975,1胎,女,30～34歲,217,苗栗縣,106
976,1胎,女,35～39歲,109,苗栗縣,106
977,1胎,女,40～44歲,17,苗栗縣,106
978,1胎,女,45～49歲,0,苗栗縣,106
979,1胎,女,50歲以上,0,苗栗縣,106
980,1胎,女,未滿15歲,0,苗栗縣,106
981,1胎,男,15～19歲,26,苗栗縣,106
982,1胎,男,20～24歲,158,苗栗縣,106
983,1胎,男,25～29歲,307,苗栗縣,106
984,1胎,男,30～34歲,239,苗栗縣,106
985,1胎,男,35～39歲,106,苗栗縣,106
986,1胎,男,40～44歲,9,苗栗縣,106
987,1胎,男,45～49歲,0,苗栗縣,106
988,1胎,男,50歲以上,0,苗栗縣,106
989,1胎,男,未滿15歲,0,苗栗縣,106
990,2胎,女,15～19歲,5,苗栗縣,106
991,2胎,女,20～24歲,76,苗栗縣,106
992,2胎,女,25～29歲,190,苗栗縣,106
993,2胎,女,30～34歲,291,苗栗縣,106
994,2胎,女,35～39歲,180,苗栗縣,106
995,2胎,女,40～44歲,22,苗栗縣,106
996,2胎,女,45～49歲,1,苗栗縣,106
997,2胎,女,50歲以上,0,苗栗縣,106
998,2胎,女,未滿15歲,0,苗栗縣,106
999,2胎,男,15～19歲,8,苗栗縣,106
1000,2胎,男,20～24歲,73,苗栗縣,106
1001,2胎,男,25～29歲,199,苗栗縣,106
1002,2胎,男,30～34歲,364,苗栗縣,106
1003,2胎,男,35～39歲,177,苗栗縣,106
1004,2胎,男,40～44歲,28,苗栗縣,106
1005,2胎,男,45～49歲,1,苗栗縣,106
1006,2胎,男,50歲以上,0,苗栗縣,106
1007,2胎,男,未滿15歲,0,苗栗縣,106
1008,3胎,女,15～19歲,0,苗栗縣,106
1009,3胎,女,20～24歲,7,苗栗縣,106
1010,3胎,女,25～29歲,44,苗栗縣,106
1011,3胎,女,30～34歲,76,苗栗縣,106
1012,3胎,女,35～39歲,70,苗栗縣,106
1013,3胎,女,40～44歲,16,苗栗縣,106
1014,3胎,女,45～49歲,1,苗栗縣,106
1015,3胎,女,50歲以上,0,苗栗縣,106
1016,3胎,女,未滿15歲,0,苗栗縣,106
1017,3胎,男,15～19歲,0,苗栗縣,106
1018,3胎,男,20～24歲,11,苗栗縣,106
1019,3胎,男,25～29歲,33,苗栗縣,106
1020,3胎,男,30～34歲,91,苗栗縣,106
1021,3胎,男,35～39歲,79,苗栗縣,106
1022,3胎,男,40～44歲,11,苗栗縣,106
1023,3胎,男,45～49歲,0,苗栗縣,106
1024,3胎,男,50歲以上,1,苗栗縣,106
1025,3胎,男,未滿15歲,0,苗栗縣,106
1026,4胎,女,15～19歲,0,苗栗縣,106
1027,4胎,女,20～24歲,0,苗栗縣,106
1028,4胎,女,25～29歲,8,苗栗縣,106
1029,4胎,女,30～34歲,12,苗栗縣,106
1030,4胎,女,35～39歲,17,苗栗縣,106
1031,4胎,女,40～44歲,3,苗栗縣,106
1032,4胎,女,45～49歲,0,苗栗縣,106
1033,4胎,女,50歲以上,0,苗栗縣,106
1034,4胎,女,未滿15歲,0,苗栗縣,106
1035,4胎,男,15～19歲,0,苗栗縣,106
1036,4胎,男,20～24歲,2,苗栗縣,106
1037,4胎,男,25～29歲,6,苗栗縣,106
1038,4胎,男,30～34歲,13,苗栗縣,106
1039,4胎,男,35～39歲,19,苗栗縣,106
1040,4胎,男,40～44歲,6,苗栗縣,106
1041,4胎,男,45～49歲,0,苗栗縣,106
1042,4胎,男,50歲以上,0,苗栗縣,106
1043,4胎,男,未滿15歲,0,苗栗縣,106
1044,5胎,女,15～19歲,0,苗栗縣,106
1045,5胎,女,20～24歲,1,苗栗縣,106
1046,5胎,女,25～29歲,3,苗栗縣,106
1047,5胎,女,30～34歲,5,苗栗縣,106
1048,5胎,女,35～39歲,4,苗栗縣,106
1049,5胎,女,40～44歲,1,苗栗縣,106
1050,5胎,女,45～49歲,0,苗栗縣,106
1051,5胎,女,50歲以上,0,苗栗縣,106
1052,5胎,女,未滿15歲,0,苗栗縣,106
1053,5胎,男,15～19歲,0,苗栗縣,106
1054,5胎,男,20～24歲,0,苗栗縣,106
1055,5胎,男,25～29歲,1,苗栗縣,106
1056,5胎,男,30～34歲,2,苗栗縣,106
1057,5胎,男,35～39歲,5,苗栗縣,106
1058,5胎,男,40～44歲,2,苗栗縣,106
1059,5胎,男,45～49歲,0,苗栗縣,106
1060,5胎,男,50歲以上,0,苗栗縣,106
1061,5胎,男,未滿15歲,0,苗栗縣,106
1062,6胎,女,15～19歲,0,苗栗縣,106
1063,6胎,女,20～24歲,0,苗栗縣,106
1064,6胎,女,25～29歲,1,苗栗縣,106
